시간, 시가, 종가, 고가, 저가, WP, 거래량, 거래량(부호), Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time,
141700,300.05,300.05,300.05,299.9,300.012,1659,1659,0,0.0800049,-0.300049,0.0800029,0.39999,300.05,300.278,0.166451,50.6591,19.5236,-0.00832113,7473,-4915,50,-25,17,293046,92,0.48,0.378486,20,2,6,5,12,12,300.012,317,300.763,288,
141800,300.05,300.15,300.2,300,300.125,1243,1243,0.100006,0.0600037,-0.250061,0.185203,0.333333,300.05,300.262,0.166459,57.4376,30.6344,-0.00259603,7527,-4966,22,-38,162,293110,64,0.31,0.37827,20,2,7,5,12,12,300.012,317,300.7,289,
141900,300.15,300.15,300.2,300.15,300.163,476,-476,0,0.0600037,-0.200043,0.185203,0.333333,300.05,300.25,0.162555,58.2129,38.4109,0.00325114,7540,-5006,17,-37,148,293070,-40,0.31,0.378056,20,2,8,5,11,11,300.012,317,300.637,291,
142000,300.15,300.15,300.2,300.1,300.15,215,-215,0,0.0500061,-0.200043,0.185203,0.333333,300.05,300.237,0.159353,58.2129,42.855,0.00696208,7481,-5010,-6,-26,-199,292991,-79,0.5,0.378437,20,2,8,5,10,11,300.012,317,300.637,291,
142100,300.15,300.25,300.3,300.15,300.237,310,310,0.100006,0.0400024,-0.100037,0.25,0.321432,300.05,300.231,0.153916,60.2895,57.4992,0.0127441,7387,-4946,3,-16,-235,292985,-6,0.42,0.378567,20,2,9,6,10,11,300.012,317,300.575,292,
142200,300.2,300.2,300.25,300.15,300.2,516,516,0,0.0400024,-0.100037,0.241376,0.310344,300.05,300.221,0.150831,59.1805,65.8341,0.0124756,7389,-4936,4,-17,-248,293018,33,0.33,0.378416,20,2,9,6,11,10,300.012,317,300.45,298,
142300,300.2,300.2,300.25,300.15,300.2,134,134,0,0.0200012,0.0999756,0.269225,0.1923,300.05,300.212,0.147465,69.8495,69.7245,0.0112142,7318,-4905,-12,-1,-121,293049,31,0.37,0.37839,20,2,9,6,10,9,300.012,317,300.45,298,
142400,300.25,300.2,300.25,300.2,300.213,277,-277,-0.0499878,0.0299988,0.0499878,0.279998,0.199995,300.05,300.209,0.138749,65.1751,73.6148,0.0102214,7349,-4884,-17,4,-85,293038,-11,0.39,0.378426,20,2,10,6,9,9,300.012,317,300.45,298,
142500,300.25,300.25,300.3,300.2,300.25,482,0,0,0.0299988,0,0.249987,0.208331,300.05,300.206,0.132626,55.62,80.0046,0.0103109,7442,-4950,-12,2,-21,293009,-29,0.45,0.378646,20,2,9,7,9,9,300.012,317,300.45,298,
142600,300.25,300.3,300.3,300.25,300.287,422,422,0.0499878,0.0199951,0.200012,0.285706,0.142853,300.05,300.206,0.128532,82.6431,82.504,0.011792,7461,-4968,-11,5,-65,292967,-42,0.33,0.378497,20,2,10,7,8,9,300.012,317,300.45,298,
142700,300.3,300.3,300.35,300.25,300.3,476,-476,0,0.0199951,0.200012,0.350006,0.0499878,300.05,300.205,0.12711,82.6431,84.6447,0.0122396,7623,-4975,20,5,87,293011,44,0.44,0.378685,20,2,10,8,8,9,300.012,317,300.45,298,
142800,300.3,300.2,300.3,300.2,300.225,629,-629,-0.0999756,0.0399902,3.05E-05,0.222211,0.111089,300.05,300.2,0.125111,51.4657,77.6441,0.00775553,7651,-4977,37,-4,140,293058,47,0.47,0.378963,20,2,9,7,9,10,300.012,317,300.4,302,
142900,300.15,300.2,300.2,300.15,300.188,417,417,0.0500183,0.0399963,0.0500488,0.222211,0.166667,300.05,300.194,0.123632,51.4657,70.6434,0.00242106,7660,-5005,38,-9,184,292983,-75,0.43,0.379119,20,2,9,7,9,10,300.012,317,300.4,302,
143000,300.2,300.15,300.2,300.15,300.163,44,-44,-0.0500183,0.05,3.05E-05,0.235279,0.117658,300.05,300.187,0.122157,50.5236,53.1428,-0.00201416,7763,-4995,63,-12,327,292951,-32,0.55,0.379636,20,2,9,7,9,10,300.012,317,300.4,302,
143100,300.15,300.15,300.15,300.1,300.137,587,587,0,0.0400024,-0.0999756,0.133347,0.2,300.05,300.179,0.121558,43.1956,37.1419,-0.00496419,7904,-5042,79,-22,409,293024,73,0.35,0.379547,20,2,9,7,9,11,300.012,317,300.4,302,
143200,300.15,300.1,300.15,300.1,300.112,16,-16,-0.0499878,0.05,-0.149963,0.142876,0.214292,300.05,300.171,0.120561,56.7515,20,-0.00633138,7893,-5021,64,-10,459,293030,6,0.38,0.379548,20,2,9,6,9,11,300.012,317,300.375,303,
143300,300.1,300.1,300.15,300.05,300.1,467,467,0,0.0300049,-0.149963,0.142876,0.285752,300.05,300.171,0.112523,56.7515,15.3339,-0.00651855,7869,-5040,58,-10,364,292992,-38,0.44,0.37973,20,2,9,5,9,11,300.012,317,300.325,308,
143400,300.1,300.2,300.2,300.1,300.175,409,409,0.100006,0.0400024,3.05E-05,0.200041,0.266694,300.05,300.174,0.102441,65.585,17.3344,-0.00206706,7871,-5038,35,-9,341,292955,-37,0.46,0.37997,20,2,10,6,8,10,300.012,317,300.325,308,
143500,300.2,300.15,300.2,300.15,300.163,144,-144,-0.0500183,0.0400024,-0.0499878,0.142907,0.285727,300.05,300.174,0.0970327,49.9407,24.0011,0.000533041,7894,-5065,34,-12,336,292922,-33,0.47,0.380239,20,2,10,6,8,10,300.012,317,300.325,308,
143600,300.15,300.15,300.2,300.15,300.163,200,-200,0,0.0400024,-0.0999756,0.142901,0.285714,300.05,300.178,0.0844341,32.9271,26.6687,0.00216064,7846,-5060,26,-7,138,292921,-1,0.57,0.380804,20,2,10,6,8,10,300.012,317,300.325,308,
143700,300.15,300.2,300.2,300.15,300.188,427,427,0.0500183,0.0400085,-0.0499573,0.0769447,0.307685,300.05,300.187,0.0571116,50.0865,38.6707,0.00391439,7883,-5096,17,-14,113,292923,2,0.51,0.381187,20,2,9,6,8,10,300.012,317,300.325,308,
143800,300.2,300.2,300.2,300.15,300.188,140,140,0,0.0400085,0.0500183,0.0833503,0.25,300.1,300.19,0.0470081,80.3853,55.3363,0.00412191,8275,-5168,53,-18,452,292942,19,0.44,0.381361,20,2,9,6,8,9,300.012,317,300.313,309,
143900,300.25,300.25,300.25,300.2,300.237,419,419,0,0.0200073,0,0.166658,0.166658,300.1,300.194,0.0440572,86.0191,65.3353,0.00638835,8307,-5193,59,-24,346,292932,-10,0.56,0.381888,20,2,9,7,8,9,300.012,317,300.3,327,
144000,300.25,300.25,300.25,300.2,300.237,37,37,0,0.0100037,0.0500183,0.166667,0.166667,300.1,300.198,0.0402562,88.6937,78.6686,0.00705566,8278,-5170,58,-18,246,292935,3,0.43,0.382029,20,2,9,7,8,8,300.012,317,300.3,327,
144100,300.25,300.2,300.25,300.15,300.2,302,-302,-0.0499878,0.0200012,3.05E-05,0.153843,0.153889,300.1,300.196,0.0402622,73.0931,87.0035,0.00486247,8163,-5111,41,-10,180,293050,115,0.4,0.382082,20,2,9,7,8,9,300.012,317,300.3,327,
144200,300.15,300.25,300.25,300.15,300.225,109,109,0.100006,0.0299988,0.150024,0.142851,0.142895,300.1,300.198,0.0402093,75.3596,95.0015,0.00417074,8016,-5038,17,3,149,293043,-7,0.44,0.382251,20,2,9,7,7,9,300.012,317,300.3,327,
144300,300.2,300.15,300.25,300.15,300.175,133,-133,-0.0500183,0.0400024,0.100006,0.142851,0.0714473,300.1,300.196,0.0402156,70.2013,81.6668,0.00082194,8048,-5030,28,4,185,293055,12,0.61,0.382915,20,2,9,7,7,8,300.012,317,300.3,327,
144400,300.15,300.2,300.25,300.15,300.2,276,276,0.0500183,0.0500061,0.0500183,0.0714037,0.0714473,300.1,300.196,0.0401881,68.0124,71.6699,0.000231934,8148,-5125,37,-4,194,293029,-26,0.58,0.383488,20,2,8,7,6,8,300.012,317,300.3,327,
144500,300.2,300.25,300.3,300.2,300.25,432,432,0.0499878,0.0600037,0.150024,0.133295,0.0666884,300.1,300.196,0.0408293,79.2672,65.0046,0.00250651,8243,-5155,-4,1,302,293006,-23,0.55,0.383971,20,2,9,7,6,8,300.012,317,300.3,327,
144600,300.25,300.3,300.35,300.25,300.3,1022,1022,0.0499878,0.0600037,0.200012,0.187488,0.0625215,300.1,300.196,0.043629,86.0599,65.0015,0.00588379,8287,-5183,-2,1,317,292835,-171,0.43,0.384104,20,2,10,8,5,7,300.012,317,300.3,346,
144700,300.25,300.25,300.3,300.25,300.263,17,-17,0,0.0400024,0.149994,0.187495,0.0625238,300.1,300.194,0.041389,83.324,55.0015,0.00570068,8270,-5203,-1,-4,-40,292853,18,0.47,0.384352,20,2,10,8,5,6,300.1,333,300.3,346,
144800,300.25,300.2,300.25,300.15,300.2,399,-399,-0.0499878,0.0399963,0.100006,0.176468,0.176504,300.1,300.193,0.0407401,72.632,53.3377,0.0015625,8523,-5300,51,-27,109,292797,-56,0.37,0.38431,20,2,9,7,6,7,300.1,333,300.3,346,
144900,300.15,300.15,300.2,300.1,300.15,282,-282,0,0.0299927,0.100006,0.111119,0.222237,300.1,300.191,0.0417072,61.8839,47.3337,-0.00383708,8578,-5265,80,-32,205,292842,45,0.31,0.384097,20,2,8,7,7,8,300.1,333,300.3,346,
145000,300.15,300,300.15,300,300.038,496,-496,-0.149994,0.0499939,-0.0499878,0.100006,0.300018,300.1,300.185,0.0512841,53.0379,33.999,-0.0118368,8455,-5175,58,-20,228,292842,0,0.63,0.3848,20,2,8,7,8,8,300.038,350,300.3,346,
145100,300,299.95,300.05,299.95,299.975,681,-681,-0.0499878,0.0499939,-0.0499878,0.100009,0.299997,300,300.177,0.0663316,47.819,19.0005,-0.0173787,8472,-5190,46,-9,304,292847,5,0.37,0.384758,20,2,7,6,9,9,299.975,351,300.3,346,
145200,299.95,299.9,300,299.9,299.925,476,-476,-0.0500183,0.0599976,-0.200012,0.100009,0.350017,299.95,300.168,0.0836217,41.0712,9.00055,-0.0201864,8492,-5206,35,-7,268,292725,-122,0.38,0.384744,20,2,7,6,9,10,299.925,352,300.3,346,
145300,299.9,299.95,299.95,299.85,299.925,685,685,0.0500183,0.0600037,-0.0999756,0.100009,0.400006,299.9,300.159,0.0983554,50.6818,7.99927,-0.0187419,8457,-5148,24,5,286,292659,-66,0.26,0.384391,20,2,7,6,10,11,299.925,352,300.3,346,
145400,299.95,299.85,299.95,299.85,299.875,269,-269,-0.100006,0.0800049,-0.25,0.100009,0.400006,299.9,300.144,0.114288,44.9578,4.00024,-0.0170492,8469,-5117,28,12,264,292711,52,0.38,0.384379,20,2,6,6,10,11,299.875,354,300.3,346,
145500,299.85,299.9,299.95,299.85,299.9,389,389,0.0499878,0.0600037,-0.25,0.0500183,0.399994,299.85,300.131,0.125374,44.4503,5.99976,-0.0124715,8277,-5053,-35,35,120,292738,27,0.49,0.384676,20,2,6,5,10,11,299.875,354,300.3,346,
145600,299.85,299.9,299.95,299.85,299.9,603,603,0.0499878,0.0600037,-0.25,0,0.399994,299.85,300.117,0.134452,29.066,8.22153,-0.00801188,8235,-5038,-49,32,130,292823,85,0.47,0.384916,20,2,5,5,10,11,299.875,354,300.3,346,
145700,299.9,299.85,300,299.8,299.875,656,-656,-0.0499878,0.0599976,-0.299988,0,0.391307,299.85,300.102,0.143054,24.781,10.4445,-0.00540771,8087,-4851,-52,46,13,292865,42,0.61,0.385546,20,2,5,5,10,12,299.875,357,300.3,346,
145800,299.85,299.85,299.9,299.85,299.862,117,-117,0,0.0499939,-0.25,0,0.318186,299.85,300.086,0.151194,27.2965,8.94502,-0.00339762,8169,-5035,-43,22,-179,292885,20,0.6,0.386145,20,2,6,5,10,11,299.862,358,300.3,346,
145900,299.85,299.85,299.9,299.8,299.85,382,382,0,0.0299927,-0.25,0,0.318213,299.85,300.066,0.158491,29.4057,11.8032,-0.00228678,8222,-4949,-38,36,-7,293141,256,0.54,0.386574,20,2,6,5,9,11,299.85,359,300.3,346,
150000,299.85,299.8,299.9,299.8,299.825,268,-268,-0.0500183,0.0299988,-0.150024,0,0.23812,299.85,300.046,0.165261,31.3664,9.80365,-0.00199788,8158,-4906,-42,34,-30,293068,-73,0.52,0.386944,20,2,6,5,9,11,299.825,360,300.3,346,
150100,299.8,299.65,299.85,299.65,299.7,1098,-1098,-0.149994,0.05,-0.250031,0,0.304365,299.8,300.021,0.178692,27.9675,7.58188,-0.00666097,7792,-4732,-96,55,-226,293075,7,0.29,0.386676,20,2,6,5,9,11,299.7,361,300.3,346,
150200,299.7,299.8,299.85,299.65,299.775,735,735,0.0999756,0.0599976,-0.100037,0,0.240003,299.7,299.998,0.185986,44.1264,13.9298,-0.00451253,7667,-4746,-87,43,-388,292909,-166,0.46,0.386878,20,2,6,5,9,11,299.7,361,300.3,346,
150300,299.8,299.75,299.8,299.7,299.75,460,-460,-0.0499878,0.0699951,-0.200043,0,0.20002,299.7,299.977,0.192759,29.008,17.1436,-0.00298665,7611,-4728,-89,44,-469,292865,-44,0.45,0.387052,20,2,7,5,10,10,299.7,361,300.3,346,
150400,299.75,299.85,299.9,299.75,299.837,393,393,0.100006,0.0899963,-3.05E-05,0.0769267,0.192328,299.7,299.959,0.194785,37.9375,25.7145,0.00337728,7539,-4754,-78,13,-439,292848,-17,0.53,0.387445,20,2,7,5,10,10,299.7,361,300.3,346,
150500,299.9,299.9,299.9,299.8,299.875,396,396,0,0.0799927,-0.0500183,0.0769267,0.192328,299.7,299.94,0.195096,38.0453,40,0.00960286,7496,-4782,-96,36,-483,292759,-89,0.52,0.387808,20,2,7,5,10,10,299.7,361,300.3,346,
150600,299.9,300,300,299.9,299.975,739,739,0.100006,0.0699951,0,0.153853,0.192328,299.7,299.924,0.193949,47.6991,60,0.0166667,7473,-4830,-107,17,-593,293024,265,0.52,0.388169,20,2,8,6,10,10,299.7,361,300.3,346,
150700,300,299.95,300,299.95,299.963,509,-509,-0.0499878,0.0599976,0,0.173925,0.173925,299.7,299.909,0.193708,49.2229,68.5727,0.0187134,7446,-4852,-101,7,-540,292960,-64,0.34,0.388038,20,2,9,6,10,10,299.7,361,300.3,346,
150800,300,299.9,300.05,299.85,299.925,648,-648,-0.100006,0.0700012,-0.100006,0.153857,0.230785,299.7,299.895,0.193892,43.1408,75.3583,0.0157267,7398,-4802,-56,-10,-677,292843,-117,0.34,0.387908,20,2,9,7,10,11,299.7,361,300.3,346,
150900,299.85,299.65,299.9,299.55,299.688,1214,-1214,-0.200012,0.0900024,-0.300018,0.129041,0.354853,299.7,299.872,0.19745,35.0366,67.9295,0.00127767,7493,-4820,-24,-10,-579,292745,-98,0.22,0.387453,20,2,8,6,11,12,299.688,369,300.3,346,
151000,299.6,299.5,299.6,299.5,299.525,732,-732,-0.100006,0.110004,-0.350006,0.12501,0.37501,299.6,299.846,0.207294,32.692,53.644,-0.0147949,7441,-4762,-24,-4,-381,292701,-44,0.4,0.387486,20,2,8,6,12,13,299.525,370,300.3,346,
151100,299.5,299.55,299.7,299.5,299.575,1169,1169,0.0499878,0.1,-0.150024,0.187514,0.281262,299.5,299.826,0.209874,49.0648,35.4618,-0.018929,7421,-4779,-16,-3,-279,292514,-187,0.35,0.387385,20,2,8,7,12,12,299.525,370,300.3,346,
151200,299.55,299.5,299.55,299.5,299.513,272,-272,-0.0499878,0.1,-0.299988,0.206916,0.310364,299.5,299.806,0.21326,41.2915,18.3182,-0.0200765,7336,-4764,-22,2,-311,292464,-50,0.28,0.387097,20,2,8,7,13,12,299.513,372,300.3,346,
151300,299.5,299.45,299.6,299.45,299.487,753,-753,-0.0499878,0.0899963,-0.299988,0.233362,0.300014,299.5,299.784,0.215808,39.5225,5.81802,-0.0169474,7250,-4905,-31,-10,-440,292406,-58,0.46,0.387292,20,2,8,8,13,13,299.487,373,300.3,346,
151400,299.5,299.6,299.6,299.45,299.563,523,523,0.100006,0.0699951,-0.299988,0.16669,0.300014,299.5,299.768,0.213451,40.6491,6.81778,-0.00858562,7201,-4935,-35,-11,-448,292356,-50,0.28,0.387005,20,2,8,8,13,13,299.487,373,300.3,346,
151500,299.6,299.45,299.6,299.4,299.475,594,-594,-0.149994,0.0799927,-0.449982,0.156271,0.312524,299.5,299.747,0.215346,33.9878,8.35682,-0.00673014,7147,-4946,-35,-20,-442,292365,9,0.37,0.38696,20,2,7,7,13,14,299.475,375,300.3,346,
151600,299.45,299.5,299.55,299.45,299.5,348,348,0.0499878,0.0799927,-0.5,0.0937685,0.31253,299.45,299.727,0.215829,30.1612,9.61618,-0.00293782,7240,-4961,-36,-20,-315,292447,82,0.56,0.38742,20,2,7,6,14,14,299.475,375,300.263,347,
151700,299.55,299.6,299.65,299.5,299.587,723,723,0.0500183,0.0799988,-0.399994,0.147081,0.294144,299.45,299.712,0.212199,39.6023,15.7705,0.00411377,7133,-4959,-44,-28,-422,292333,-114,0.57,0.387905,20,2,8,7,13,14,299.475,375,300.2,348,
151800,299.6,299.55,299.65,299.5,299.563,555,-555,-0.0500183,0.0800049,-0.350006,0.151537,0.242444,299.45,299.698,0.208536,40.1419,21.7702,0.00696614,7211,-4977,-30,-28,-439,292266,-67,0.46,0.388095,20,2,8,7,12,13,299.475,375,300.15,349,
151900,299.5,299.5,299.6,299.5,299.525,408,-408,0,0.0600037,-0.149994,0.178598,0.0714348,299.45,299.681,0.205531,45.4703,23.4369,0.0072225,7110,-5003,-32,-34,-572,292261,-5,0.2,0.387599,20,2,8,7,12,12,299.475,375,300.038,350,
152000,299.55,299.5,299.55,299.45,299.5,500,-500,-0.0499878,0.0400024,-0.0999756,0.185215,0.0740816,299.45,299.665,0.203347,51.6973,28.5645,0.00554606,7154,-5044,-13,-19,-532,292254,-7,0.25,0.387237,20,2,8,7,12,12,299.475,375,299.975,366,
152100,299.5,299.55,299.55,299.45,299.525,626,626,0.0499878,0.0400024,-0.0999756,0.120028,0.0800107,299.45,299.656,0.194174,46.2329,37.4869,0.00536296,7436,-5161,33,-32,-297,292110,-144,0.25,0.386877,20,2,8,7,11,11,299.475,375,299.975,366,
152200,299.55,299.55,299.55,299.5,299.537,111,111,0,0.0299988,-0.0499878,0.120028,0.0800107,299.45,299.644,0.18879,49.0088,43.3321,0.00646159,7503,-5229,50,-40,-71,292037,-73,0.3,0.386649,20,2,9,7,10,10,299.475,375,299.975,366,
152300,299.5,299.55,299.6,299.5,299.55,465,465,0.0499878,0.0299927,0.0499878,0.125029,0.0833439,299.45,299.634,0.182821,58.7782,49.3319,0.00800781,7601,-5336,51,-53,-1,291900,-137,0.25,0.386292,20,2,9,8,9,9,299.475,375,299.975,366,
152400,299.55,299.45,299.6,299.45,299.487,256,-256,-0.0999756,0.0499878,-0.149994,0.125029,0.125003,299.45,299.617,0.182538,48.3492,46.6667,0.00582276,7456,-5243,46,-40,12,291908,8,0.25,0.385938,20,2,9,8,9,10,299.475,375,299.975,366,
152500,299.45,299.5,299.5,299.45,299.487,181,181,0.0499878,0.0499878,0.0499878,0.142895,0.0952243,299.45,299.598,0.183583,60.6389,44.9992,0.00426025,7162,-5195,-7,-31,-312,291907,-1,0.3,0.385714,20,2,9,8,10,10,299.475,375,299.975,366,
152600,299.5,299.55,299.55,299.5,299.537,348,348,0.0499878,0.0499878,0.0499878,0.200031,0.0999847,299.45,299.576,0.183576,60.6394,42.9982,0.00576986,7389,-5306,39,-43,-91,291869,-38,0.2,0.385233,20,2,10,9,10,10,299.475,375,299.975,366,
152700,299.5,299.5,299.55,299.4,299.487,385,385,0,0.0499878,-3.05E-05,0.100015,0.2,299.45,299.552,0.183759,41.8621,38.9992,0.00446778,7428,-5424,39,-54,-230,291872,3,0.25,0.384884,20,2,10,8,10,10,299.475,375,299.975,366,
152800,299.5,299.5,299.5,299.45,299.487,272,272,0,0.0399902,0.0499878,0.11113,0.222226,299.45,299.53,0.183856,52.4055,36.9997,0.00416259,7488,-5426,7,-37,-45,291821,-51,0.35,0.384794,20,2,10,8,10,10,299.475,375,299.975,366,
152900,299.45,299.6,299.6,299.45,299.563,604,604,0.149994,0.0499939,0.199982,0.210564,0.210531,299.45,299.524,0.179888,73.2942,52.9982,0.00732422,7488,-5426,-2,-28,-48,291569,-252,0.3,0.384576,20,2,10,9,10,9,299.475,375,299.975,366,
153000,299.55,299.65,299.65,299.55,299.625,580,580,0.100006,0.0599976,0.349976,0.26318,0.157901,299.45,299.529,0.166886,78.4933,67.999,0.0115885,7488,-5426,-16,-12,-213,291459,-110,0.51,0.384897,20,2,11,10,10,9,299.475,375,299.975,366,
153100,299.65,299.55,299.7,299.5,299.575,946,-946,-0.100006,0.0700012,0.199982,0.285743,0.142857,299.45,299.529,0.158275,51.9105,67.9995,0.0112264,7488,-5426,4,-26,-212,291453,-6,0,0,20,2,11,11,9,9,299.475,375,299.975,366,
153200,299.55,299.55,299.55,299.45,299.525,604,604,0,0.0700012,0.199982,0.272758,0.181811,299.45,299.529,0.144516,51.9105,69.998,0.00740153,7488,-5426,46,-33,-203,291394,-59,0,0,20,2,11,11,10,10,299.475,375,299.975,366,
153300,299.55,299.6,299.6,299.5,299.575,417,417,0.0500183,0.0800049,0.200012,0.272758,0.181811,299.45,299.534,0.130058,57.3057,73.3313,0.00635172,7488,-5426,14,-17,-151,291325,-69,0,0,20,2,11,12,9,10,299.475,375,299.975,366,
153400,299.6,299.7,299.75,299.55,299.675,948,948,0.100006,0.0700073,0.399994,0.391327,0.130434,299.45,299.539,0.123881,69.8146,70.4749,0.00990397,7488,-5426,8,0,95,291046,-279,0,0,20,2,11,12,9,10,299.475,375,299.975,366,
153500,299.75,299.8,299.8,299.7,299.775,896,896,0.0499878,0.0600037,0.399994,0.416684,0.125,299.45,299.554,0.11886,74.0297,70.4749,0.0164185,7488,-5426,0,0,-21,290768,-278,0,0,20,2,11,13,9,10,299.475,375,299.975,366,
